"state","puma12","cd118","stab","PUMA12name","pop20","afact"
"State code","PUMA (2012)","Congressional district code (118th Congress)","State abbr.","PUMA12 name","Total population (2020 Census)","puma12-to-cd118 allocation factor"
"26","03003","10","MI","Macomb County (Southwest)--Sterling Heights City",134350,1 
"26","03004","09","MI","Macomb County (Southeast)--Mount Clemens & Fraser Area",260,0.0017 
"26","03004","10","MI","Macomb County (Southeast)--Mount Clemens & Fraser Area",155627,0.9983 
"26","03005","10","MI","Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",140204,0.9991 
"26","03005","13","MI","Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",122,0.0009 
"26","03006","10","MI","Macomb County (Southwest)--Warren & Center Line Cities",147939,1 
"26","03100","09","MI","St. Clair County",160383,1 
"26","03201","06","MI","Wayne County (Northwest)",204830,1 
"26","03202","06","MI","Wayne County (North Central)--Livonia City & Redford Charter Township",71,0.0005 
"26","03202","12","MI","Wayne County (North Central)--Livonia City & Redford Charter Township",145039,0.9995 
"26","03203","12","MI","Wayne County (Central)--Dearborn & Dearborn Heights Cities",152875,0.8827 
"26","03203","13","MI","Wayne County (Central)--Dearborn & Dearborn Heights Cities",20319,0.1173 
"26","03204","12","MI","Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",138888,0.8869 
"26","03204","13","MI","Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",17713,0.1131 
"26","03205","06","MI","Wayne County (Southwest)",26604,0.231 
"26","03205","13","MI","Wayne County (Southwest)",88587,0.769 
"26","03206","06","MI","Wayne County (Southeast)--Downriver Area (South)",106735,0.7805 
"26","03206","13","MI","Wayne County (Southeast)--Downriver Area (South)",30014,0.2195 
"26","03207","13","MI","Wayne County (Southeast)--Downriver Area (North)",123411,1 
"26","03208","12","MI","Detroit City (Northwest)",146560,0.9486 
"26","03208","13","MI","Detroit City (Northwest)",7940,0.0514 
"26","03209","12","MI","Detroit City (North Central)",96293,0.7607 
"26","03209","13","MI","Detroit City (North Central)",30296,0.2393 
"26","03210","13","MI","Detroit City (Northeast)",108773,1 
"26","03211","13","MI","Detroit City (South Central & Southeast)",122115,1 
"26","03212","13","MI","Detroit City (Southwest)",106980,1 
"26","03213","10","MI","Wayne County (Northeast)--I-94 Corridor",398,0.0033 
"26","03213","13","MI","Wayne County (Northeast)--I-94 Corridor",119396,0.9967 
"26","03300","05","MI","Monroe County",152593,0.9854 
"26","03300","06","MI","Monroe County",2261,0.0146 
"27","00100","07","MN","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",149456,1 
"27","00200","07","MN","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",43532,0.3613 
"27","00200","08","MN","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",76952,0.6387 
"27","00300","08","MN","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",124254,1 
"27","00400","08","MN","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",129468,1 
"27","00500","08","MN","St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",102515,1 
"27","00600","08","MN","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",169214,1 
"27","00700","07","MN","Crow Wing, Morrison, Todd & Wadena Counties",73392,0.528 
"27","00700","08","MN","Crow Wing, Morrison, Todd & Wadena Counties",65609,0.472 
"27","00800","07","MN","West Central Minnesota",151029,1 
"27","00900","06","MN","Stearns County--St. Cloud City",104017,0.6573 
"27","00900","07","MN","Stearns County--St. Cloud City",54224,0.3427 
"27","01000","06","MN","Sherburne & Benton Counties",138562,1 
"27","01101","03","MN","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",19436,0.1733 
"27","01101","06","MN","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",92748,0.8267 
"27","01102","03","MN","Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",63594,0.5167 
"27","01102","05","MN","Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",59476,0.4833 
"27","01103","05","MN","Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",28,0.0002 
"27","01103","06","MN","Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",128605,0.9998 
"27","01201","04","MN","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",90489,0.6664 
"27","01201","08","MN","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",45300,0.3336 
"27","01202","02","MN","Washington County (South)--Woodbury & Cottage Grove Cities",57572,0.4373 
"27","01202","04","MN","Washington County (South)--Woodbury & Cottage Grove Cities",74071,0.5627 
"27","01301","04","MN","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",128195,0.9724 
"27","01301","05","MN","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",3645,0.0276 
"27","01302","04","MN","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",109104,1 
"27","01303","04","MN","Ramsey County (Southeast)--St. Paul City (East)",145043,1 
"27","01304","04","MN","Ramsey County (Southwest)--St. Paul City (West)",166410,1 
"27","01401","03","MN","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",120527,0.9765 
"27","01401","06","MN","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",2901,0.0235 
"27","01402","03","MN","Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities",115435,1 
"27","01403","03","MN","Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",123423,0.9976 
"27","01403","05","MN","Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",292,0.0024 
"27","01404","05","MN","Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",116355,1 
"27","01405","05","MN","Hennepin County--Minneapolis (North) & St. Anthony Cities",156011,1 
"27","01406","05","MN","Hennepin County--Minneapolis City (Southeast)",132167,1 
"27","01407","05","MN","Hennepin County--Minneapolis City (Southwest)",148234,1 
"27","01408","03","MN","Hennepin County--Edina, St. Louis Park & Hopkins Cities",61238,0.5067 
"27","01408","05","MN","Hennepin County--Edina, St. Louis Park & Hopkins Cities",59629,0.4933 
"27","01409","03","MN","Hennepin County--Eden Prairie & Minnetonka Cities",118436,0.9968 
"27","01409","05","MN","Hennepin County--Eden Prairie & Minnetonka Cities",77,0.0006 
"27","01409","06","MN","Hennepin County--Eden Prairie & Minnetonka Cities",307,0.0026 
"27","01410","03","MN","Hennepin County--Bloomington & Richfield Cities",89934,0.7063 
"27","01410","05","MN","Hennepin County--Bloomington & Richfield Cities",37398,0.2937 
"27","01501","02","MN","Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities",161009,1 
"27","01502","02","MN","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",159770,1 
"27","01503","02","MN","Dakota County (West)--Burnsville & Apple Valley Cities",119120,1 
"27","01600","02","MN","Scott County (East)--Shakopee, Savage & Prior Lake Cities",134872,0.9998 
"27","01600","06","MN","Scott County (East)--Shakopee, Savage & Prior Lake Cities",33,0.0002 
"27","01700","02","MN","Carver & Scott (West) Counties",16042,0.131 
"27","01700","03","MN","Carver & Scott (West) Counties",1288,0.0105 
"27","01700","06","MN","Carver & Scott (West) Counties",105152,0.8585 
"27","01800","06","MN","Wright County",140901,1 
"27","01900","06","MN","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",86,0.0006 
"27","01900","07","MN","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",133491,0.9994 
"27","02000","01","MN","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",22000,0.2177 
"27","02000","07","MN","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",79068,0.7823 
"27","02100","01","MN","Southwest Minnesota",87182,0.7496 
"27","02100","07","MN","Southwest Minnesota",29120,0.2504 
"27","02200","01","MN","Blue Earth, Nicollet & Waseca Counties--Mankato City",122277,1 
"27","02200","02","MN","Blue Earth, Nicollet & Waseca Counties--Mankato City",6,0 
"27","02300","01","MN","Rice, Goodhue & Le Sueur Counties",78696,0.548 
"27","02300","02","MN","Rice, Goodhue & Le Sueur Counties",64921,0.452 
"27","02400","01","MN","Mower, Steele, Freeborn & Dodge Counties",129197,1 
"27","02500","01","MN","Olmsted County--Rochester City",162510,1 
"27","02600","01","MN","Winona, Wabasha, Fillmore & Houston Counties--Winona City",111449,1 
"28","00100","01","MS","North Delta Region--DeSoto County--Southaven City",185314,1 
"28","00200","01","MS","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",141852,1 
"28","00300","01","MS","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",28064,0.2521 
"28","00300","02","MS","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",83271,0.7479 
"28","00400","01","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",144228,1 
"28","00500","01","MS","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",142263,1 
"28","00600","01","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities",98598,0.5619 
"28","00600","03","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities",76876,0.4381 
"28","00700","02","MS","North Central Region",117158,1 
"28","00800","02","MS","South Delta Region",114801,1 
"28","00900","02","MS","Central Region--Madison & Yazoo Counties",51332,0.4442 
"28","00900","03","MS","Central Region--Madison & Yazoo Counties",64231,0.5558 
"28","01000","02","MS","Central Region--Jackson (West & South) & Clinton (South & East) Cities",89371,0.819 
"28","01000","03","MS","Central Region--Jackson (West & South) & Clinton (South & East) Cities",19748,0.181 
"28","01100","02","MS","Central Region--Jackson City (East & Central)",89290,0.7893 
"28","01100","03","MS","Central Region--Jackson City (East & Central)",23842,0.2107 
"28","01200","02","MS","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",98906,1 
"28","01300","03","MS","Central Region--Rankin & Simpson Counties",182980,1 
"28","01400","02","MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",21275,0.1804 
"28","01400","03","MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",96641,0.8196 
"28","01500","03","MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",109890,1 
"28","01600","02","MS","Southwest Region",74915,0.4255 
"28","01600","03","MS","Southwest Region",101131,0.5745 
"28","01700","03","MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",40540,0.3113 
"28","01700","04","MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",89676,0.6887 
"28","01800","03","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",24441,0.137 
"28","01800","04","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",153930,0.863 
"28","01900","04","MS","South Region--Pearl River, Hancock, George & Stone Counties",144842,1 
"28","02000","04","MS","South Region--Harrison County--Gulfport & Biloxi Cities",208621,1 
"28","02100","04","MS","South Region--Jackson County",143252,1 
"29","00100","06","MO","Northwest Missouri",105948,1 
"29","00200","06","MO","Buchanan, Andrew & DeKalb Counties",113975,1 
"29","00300","06","MO","Northeast Missouri",123330,1 
"29","00400","02","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties",23630,0.1586 
"29","00400","03","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties",23224,0.1559 
"29","00400","06","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties",102123,0.6855 
"29","00500","03","MO","Cole, Callaway, Moniteau & Osage Counties",150309,1 
"29","00600","03","MO","Boone County",103544,0.5639 
"29","00600","04","MO","Boone County",80066,0.4361 
"29","00700","03","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",17103,0.1275 
"29","00700","04","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",76457,0.5698 
"29","00700","06","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",40619,0.3027 
"29","00800","04","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties",86997,0.6208 
"29","00800","06","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties",53139,0.3792 
"29","00901","05","MO","Clay County (Northeast)",8194,0.0692 
"29","00901","06","MO","Clay County (Northeast)",110209,0.9308 
"29","00902","05","MO","Kansas City (North Central), Gladstone City & North Kansas City",123195,1 
"29","00903","05","MO","Platte County",11737,0.0991 
"29","00903","06","MO","Platte County",106718,0.9009 
"29","01001","05","MO","Jackson County--Kansas City (Central)",183126,1 
"29","01002","05","MO","Jackson County (North Central)",134028,1 
"29","01003","04","MO","Jackson County (East)",77868,0.5513 
"29","01003","05","MO","Jackson County (East)",50070,0.3545 
"29","01003","06","MO","Jackson County (East)",13303,0.0942 
"29","01004","05","MO","Jackson County (South Central)",113529,1 
"29","01005","05","MO","Jackson County--Kansas City (South)",145485,1 
"29","01100","04","MO","Cass & Bates Counties",123661,1 
"29","01200","04","MO","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",84331,0.6894 
"29","01200","07","MO","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",38001,0.3106 
"29","01300","04","MO","Laclede, Polk, Benton, Dallas & Hickory Counties",112302,1 
"29","01400","03","MO","Pulaski, Camden, Miller & Morgan Counties",36619,0.2571 
"29","01400","04","MO","Pulaski, Camden, Miller & Morgan Counties",105816,0.7429 
"29","01500","03","MO","Phelps, Crawford, Dent, Gasconade & Maries Counties",46282,0.4394 
"29","01500","08","MO","Phelps, Crawford, Dent, Gasconade & Maries Counties",59059,0.5606 
"29","01600","02","MO","Franklin County",104682,1 
"29","01701","02","MO","St. Charles County (South)",49968,0.4327 
"29","01701","03","MO","St. Charles County (South)",65517,0.5673 
"29","01702","02","MO","St. Charles County (Northwest)",54745,0.356 
"29","01702","03","MO","St. Charles County (Northwest)",99017,0.644 
"29","01703","03","MO","St. Charles County (Northeast)",136015,1 
"29","01801","01","MO","St. Louis County (Northeast)",114173,1 
"29","01802","01","MO","St. Louis County (Northwest)",122491,1 
"29","01803","01","MO","St. Louis County (Inner Ring North)",105063,1 
"29","01804","01","MO","St. Louis County (West)",45528,0.3907 
"29","01804","02","MO","St. Louis County (West)",71001,0.6093 
"29","01805","01","MO","St. Louis County (Central)",61046,0.4836 
"29","01805","02","MO","St. Louis County (Central)",65193,0.5164 
"29","01806","02","MO","St. Louis County (Central West)",116449,1 
"29","01807","01","MO","St. Louis County (Inner Ring South)",21411,0.1293 
"29","01807","02","MO","St. Louis County (Inner Ring South)",144121,0.8707 
"29","01808","02","MO","St. Louis County (South)",139575,1 
"29","01901","01","MO","St. Louis City (North)",120239,1 
"29","01902","01","MO","St. Louis City (South)",179413,1 
"29","02001","03","MO","Jefferson County (North)",19365,0.1712 
"29","02001","08","MO","Jefferson County (North)",93725,0.8288 
"29","02002","03","MO","Jefferson County (South)",48855,0.4299 
